PPG,Type_1
0,0.767754
0,0.760965
0,0.753456
0,0.745387
0,0.736914
0,0.728172
0,0.719269
0,0.710278
0,0.701230
0,0.692117
0,0.682892
0,0.673478
0,0.663774
0,0.653671
0,0.643061
0,0.631848
0,0.619962
0,0.607362
0,0.594042
0,0.580030
0,0.565384
0,0.550185
0,0.534528
0,0.518517
0,0.502259
0,0.485853
0,0.469389
0,0.452946
0,0.436583
0,0.420339
0,0.404228
0,0.388236
0,0.372320
0,0.356408
0,0.340401
0,0.324181
0,0.307622
0,0.290601
0,0.273020
0,0.254826
0,0.236036
0,0.216759
0,0.197216
0,0.177755
0,0.158856
0,0.141125
0,0.125272
0,0.112080
0,0.102360
0,0.096897
0,0.096388
0,0.101389
0,0.112256
0,0.129110
0,0.151810
0,0.179951
0,0.212881
0,0.249737
0,0.289499
0,0.331053
0,0.373264
0,0.415040
0,0.455398
0,0.493513
0,0.528750
0,0.560690
0,0.589123
0,0.614043
0,0.635620
0,0.654161
0,0.670074
0,0.683815
0,0.695850
0,0.706612
0,0.716466
0,0.725687
0,0.734447
0,0.742814
0,0.750760
0,0.758182
0,0.764925
0,0.770810
0,0.775660
0,0.779328
0,0.781709
0,0.782758
0,0.782488
0,0.780968
0,0.778313
0,0.774670
0,0.770199
0,0.765056
0,0.759372
0,0.753248
0,0.746738
0,0.739855
0,0.732573
0,0.724839
0,0.716588
0,0.707757
0,0.698301
0,0.688205
0,0.677488
0,0.666202
0,0.654429
0,0.642270
0,0.629829
0,0.617208
0,0.604484
0,0.591709
0,0.578900
0,0.566040
0,0.553077
0,0.539929
0,0.526493
0,0.512648
0,0.498267
0,0.483219
0,0.467373
0,0.450610
0,0.432818
0,0.413905
0,0.393803
0,0.372482
0,0.349967
0,0.326355
0,0.301830
0,0.276687
0,0.251338
0,0.226321
0,0.202289
0,0.179999
0,0.160281
0,0.143995
0,0.131989
0,0.125040
0,0.123794
0,0.128719
0,0.140055
0,0.157782
0,0.181611
0,0.210982
0,0.245097
0,0.282961
0,0.323446
0,0.365355
0,0.407500
0,0.448767
0,0.488177
0,0.524932
0,0.558448
0,0.588363
0,0.614542
0,0.637055
0,0.656149
0,0.672211
0,0.685725
0,0.697223
0,0.707238
0,0.716259
0,0.724694
0,0.732843
0,0.740877
0,0.748835
0,0.756634
0,0.764085
0,0.770927
0,0.776859
0,0.781582
0,0.784828
0,0.786397
0,0.786173
0,0.784137
0,0.780365
0,0.775018
0,0.768322
0,0.760539
0,0.751943
0,0.742789
0,0.733289
0,0.723601
0,0.713811
0,0.703942
0,0.693953
0,0.683755
0,0.673227
0,0.662235
0,0.650649
0,0.638362
0,0.625303
0,0.611446
0,0.596813
0,0.581472
0,0.565530
0,0.549123
0,0.532401
0,0.515513
0,0.498592
0,0.481742
0,0.465024
0,0.448450
0,0.431979
0,0.415511
0,0.398898
0,0.381950
0,0.364453
0,0.346189
0,0.326961
0,0.306623
0,0.285108
0,0.262456
0,0.238842
0,0.214589
0,0.190174
0,0.166229
0,0.143514
0,0.122892
0,0.105278
0,0.091588
0,0.082681
0,0.079294
0,0.081989
0,0.091106
0,0.106729
0,0.128672
0,0.156480
0,0.189452
0,0.226683
0,0.267114
0,0.309597
0,0.352964
0,0.396091
0,0.437955
0,0.477688
0,0.514605
0,0.548229
0,0.578296
0,0.604743
0,0.627691
0,0.647411
0,0.664286
0,0.678770
0,0.691339
0,0.702457
0,0.712533
0,0.721898
0,0.730784
0,0.739321
0,0.747533
0,0.755356
0,0.762653
0,0.769239
0,0.774908
0,0.779452
0,0.782690
0,0.784481
0,0.784737
0,0.783430
0,0.780595
0,0.776320
0,0.770739
0,0.764019
0,0.756345
0,0.747904
0,0.738868
0,0.729387
0,0.719579
0,0.709525
0,0.699271
0,0.688829
0,0.678187
0,0.667313
0,0.656168
0,0.644711
0,0.632907
0,0.620736
0,0.608194
0,0.595295
0,0.582068
0,0.568550
0,0.554779
0,0.540782
0,0.526563
0,0.512093
0,0.497307
0,0.482099
0,0.466326
0,0.449820
0,0.432404
0,0.413908
0,0.394197
0,0.373194
0,0.350909
0,0.327456
0,0.303076
0,0.278146
0,0.253179
0,0.228818
0,0.205815
0,0.184996
0,0.167225
0,0.153349
0,0.144150
0,0.140286
0,0.142242
0,0.150292
0,0.164468
0,0.184551
0,0.210080
0,0.240376
0,0.274582
0,0.311720
0,0.350744
0,0.390606
0,0.430306
0,0.468946
0,0.505762
0,0.540156
0,0.571699
0,0.600136
0,0.625376
0,0.647469
0,0.666586
0,0.682988
0,0.696997
0,0.708971
0,0.719273
0,0.728248
0,0.736202
0,0.743382
0,0.749964
0,0.756046
0,0.761645
0,0.766703
0,0.771096
0,0.774656
0,0.777186
0,0.778491
0,0.778398
0,0.776777
0,0.773562
0,0.768758
0,0.762446
0,0.754775
0,0.745956
0,0.736235
0,0.725875
0,0.715129
0,0.704220
0,0.693314
0,0.682516
0,0.671861
0,0.661320
0,0.650814
0,0.640231
0,0.629449
0,0.618354
0,0.606855
0,0.594899
0,0.582470
0,0.569589
0,0.556302
0,0.542673
0,0.528767
0,0.514633
0,0.500300
0,0.485762
0,0.470976
0,0.455859
0,0.440294
0,0.424135
0,0.407219
0,0.389377
0,0.370452
0,0.350321
0,0.328914
0,0.306236
0,0.282388
0,0.257592
0,0.232194
0,0.206683
0,0.181679
0,0.157928
0,0.136274
0,0.117626
0,0.102911
0,0.093021
0,0.088754
0,0.090753
0,0.099450
0,0.115019
0,0.137345
0,0.166012
0,0.200312
0,0.239278
0,0.281735
0,0.326370
0,0.371816
0,0.416729
0,0.459877
0,0.500205
0,0.536896
0,0.569399
0,0.597446
0,0.621043
0,0.640442
0,0.656093
0,0.668596
0,0.678635
0,0.686922
0,0.694137
0,0.700878
0,0.707627
0,0.714717
0,0.722321
0,0.730454
0,0.738981
0,0.747644
0,0.756091
0,0.763916
0,0.770695
0,0.776025
0,0.779558
0,0.781023
0,0.780248
0,0.777161
0,0.771798
0,0.764285
0,0.754833
0,0.743717
0,0.731257
0,0.717797
0,0.703688
0,0.689264
0,0.674830
0,0.660641
0,0.646896
0,0.633724
0,0.621179
0,0.609246
0,0.597842
0,0.586833
0,0.576042
0,0.565280
0,0.554356
0,0.543099
0,0.531368
0,0.519057
0,0.506093
0,0.492422
0,0.478000
0,0.462770
0,0.446658
0,0.429564
0,0.411366
0,0.391941
0,0.371178
0,0.349020
0,0.325492
0,0.300737
0,0.275040
0,0.248851
0,0.222785
0,0.197616
0,0.174247
0,0.153670
0,0.136910
0,0.124957
0,0.118702
0,0.118861
0,0.125916
0,0.140071
0,0.161219
0,0.188939
0,0.222516
0,0.260980
0,0.303168
0,0.347795
0,0.393537
0,0.439108
0,0.483333
0,0.525206
0,0.563934
0,0.598958
0,0.629962
0,0.656859
0,0.679767
0,0.698974
0,0.714894
0,0.728020
0,0.738881
0,0.747996
0,0.755838
0,0.762804
0,0.769193
0,0.775194
0,0.780887
0,0.786250
0,0.791173
0,0.795484
0,0.798973
0,0.801418
0,0.802614
0,0.802393
0,0.800640
0,0.797306
0,0.792411
0,0.786042
0,0.778340
0,0.769495
0,0.759719
0,0.749235
0,0.738253
0,0.726957
0,0.715487
0,0.703930
0,0.692320
0,0.680633
0,0.668800
0,0.656719
0,0.644264
0,0.631311
0,0.617749
0,0.603495
0,0.588508
0,0.572793
0,0.556401
0,0.539421
0,0.521972
0,0.504188
0,0.486197
0,0.468105
0,0.449978
0,0.431833
0,0.413625
0,0.395251
0,0.376554
0,0.357344
0,0.337417
0,0.316593
0,0.294748
0,0.271859
0,0.248033
0,0.223543
0,0.198846
0,0.174579
0,0.151550
0,0.130697
0,0.113038
0,0.099603
0,0.091356
0,0.089120
0,0.093502
0,0.104840
0,0.123161
0,0.148163
0,0.179230
0,0.215462
0,0.255734
0,0.298768
0,0.343217
0,0.387749
0,0.431127
0,0.472278
0,0.510343
0,0.544707
0,0.575010
0,0.601136
0,0.623189
0,0.641455
0,0.656353
0,0.668388
0,0.678104
0,0.686036
0,0.692676
0,0.698446
0,0.703674
0,0.708591
0,0.713325
0,0.717908
0,0.722290
0,0.726352
0,0.729931
0,0.732836
0,0.734875
0,0.735873
0,0.735691
0,0.734287
0,0.731651
0,0.727792
0,0.722766
0,0.716669
0,0.709571
0,0.701577
0,0.692826
0,0.683450
0,0.673558
0,0.663239
0,0.652561
0,0.641572
0,0.630308
0,0.618797
0,0.607071
0,0.595169
0,0.583140
0,0.571048
0,0.558968
0,0.546979
0,0.535160
0,0.523578
0,0.512272
0,0.501247
0,0.490456
0,0.479795
0,0.469098
0,0.458139
0,0.446642
0,0.434295
0,0.420778
0,0.405791
0,0.389091
0,0.370523
0,0.350061
0,0.327833
0,0.304139
0,0.279469
0,0.254492
0,0.230040
0,0.207079
0,0.186665
0,0.169883
0,0.157787
0,0.151329
0,0.151292
0,0.158229
0,0.172406
0,0.193776
0,0.221962
0,0.256270
0,0.295722
0,0.339111
0,0.385078
0,0.432187
0,0.479018
0,0.524239
0,0.566684
0,0.605401
0,0.639692
0,0.669146
0,0.693673
0,0.713375
0,0.728571
0,0.739756
0,0.747535
0,0.752534
0,0.755460
0,0.756995
0,0.757752
0,0.758241
0,0.758843
0,0.759794
0,0.761186
0,0.762972
0,0.764991
0,0.766987
0,0.768645
0,0.769622
0,0.769584
0,0.768226
0,0.765304
0,0.760646
0,0.754161
0,0.745842
0,0.735758
0,0.724046
0,0.710896
0,0.696537
0,0.681218
0,0.665198
0,0.648732
0,0.632060
0,0.615406
0,0.598968
0,0.582920
0,0.567409
0,0.552554
0,0.538442
0,0.525126
0,0.512615
0,0.500872
0,0.489806
0,0.479272
0,0.469066
0,0.458936
0,0.448587
0,0.437696
0,0.425928
0,0.412955
0,0.398476
0,0.382242
0,0.364078
0,0.343906
0,0.321766
0,0.297838
0,0.272456
0,0.246116
0,0.219478
0,0.193358
0,0.168698
0,0.146538
0,0.127960
0,0.114029
0,0.105722
0,0.103860
0,0.109034
0,0.121557
0,0.141417
0,0.168267
0,0.201436
0,0.239960
0,0.282646
0,0.328144
0,0.375036
0,0.421925
0,0.467512
0,0.510666
0,0.550478
0,0.586286
0,0.617685
0,0.644521
0,0.666859
0,0.684948
0,0.699174
0,0.710016
0,0.717996
0,0.723640
0,0.727446
0,0.729858
0,0.731253
0,0.731933
0,0.732174
0,0.732168
0,0.732007
0,0.731732
0,0.731346
0,0.730773
0,0.729933
0,0.728776
0,0.727252
0,0.725311
0,0.722909
0,0.720003
0,0.716555
0,0.712521
0,0.707856
0,0.702510
0,0.696427
0,0.689549
0,0.681822
0,0.673197
0,0.663646
0,0.653162
0,0.641772
0,0.629540
0,0.616572
0,0.603015
0,0.589045
0,0.574867
0,0.560687
0,0.546705
0,0.533085
0,0.519945
0,0.507337
0,0.495240
0,0.483556
0,0.472114
0,0.460680
0,0.448975
0,0.436688
0,0.423507
0,0.409136
0,0.393326
0,0.375896
0,0.356760
0,0.335952
0,0.313646
0,0.290171
0,0.266017
0,0.241837
0,0.218426
0,0.196696
0,0.177634
0,0.162245
0,0.151497
0,0.146252
0,0.147206
0,0.154834
0,0.169346
0,0.190664
0,0.218412
0,0.251933
0,0.290314
0,0.332442
0,0.377060
0,0.422841
0,0.468457
0,0.512652
0,0.554307
0,0.592488
0,0.626484
0,0.655835
0,0.680329
0,0.700003
0,0.715114
0,0.726107
0,0.733574
0,0.738203
0,0.740725
0,0.741867
0,0.742297
0,0.742589
0,0.743185
0,0.744377
0,0.746298
0,0.748929
0,0.752112
0,0.755583
0,0.759003
0,0.761995
0,0.764185
0,0.765233
0,0.764862
0,0.762878
0,0.759176
0,0.753741
0,0.746635
0,0.737986
0,0.727964
0,0.716758
0,0.704560
0,0.691548
0,0.677872
0,0.663655
0,0.648987
0,0.633936
0,0.618549
0,0.602866
0,0.586929
0,0.570786
0,0.554500
0,0.538148
0,0.521819
0,0.505610
0,0.489613
0,0.473908
0,0.458553
0,0.443575
0,0.428959
0,0.414652
0,0.400557
0,0.386542
0,0.372447
0,0.358095
0,0.343312
0,0.327941
0,0.311871
0,0.295048
0,0.277504
0,0.259368
0,0.240879
0,0.222395
0,0.204385
0,0.187424
0,0.172171
0,0.159338
0,0.149658
0,0.143837
0,0.142510
0,0.146194
0,0.155240
0,0.169803
0,0.189811
0,0.214959
0,0.244710
0,0.278323
0,0.314888
0,0.353376
0,0.392704
0,0.431792
0,0.469633
0,0.505337
0,0.538183
0,0.567645
0,0.593401
0,0.615337
0,0.633530
0,0.648220
0,0.659780
0,0.668679
0,0.675441
0,0.680614
0,0.684728
0,0.688275
0,0.691672
0,0.695253
0,0.699246
0,0.703775
0,0.708858
0,0.714418
0,0.720300
0,0.726287
0,0.732129
0,0.737560
0,0.742320
0,0.746172
0,0.748913
0,0.750381
0,0.750458
0,0.749065
0,0.746166
0,0.741757
0,0.735860
0,0.728523
0,0.719811
0,0.709805
0,0.698603
0,0.686316
0,0.673078
0,0.659046
0,0.644400
0,0.629344
0,0.614097
0,0.598879
0,0.583897
0,0.569324
0,0.555277
0,0.541804
0,0.528873
0,0.516370
0,0.504098
0,0.491796
0,0.479148
0,0.465812
0,0.451439
0,0.435707
0,0.418344
0,0.399159
0,0.378069
0,0.355121
0,0.330514
0,0.304606
0,0.277917
0,0.251127
0,0.225052
0,0.200617
0,0.178821
0,0.160682
0,0.147189
0,0.139240
0,0.137578
0,0.142739
0,0.155001
0,0.174349
0,0.200459
0,0.232707
0,0.270191
0,0.311787
0,0.356209
0,0.402090
0,0.448060
0,0.492829
0,0.535254
0,0.574393
0,0.609544
0,0.640261
0,0.666350
0,0.687853
0,0.705009
0,0.718218
0,0.727987
0,0.734884
0,0.739494
0,0.742381
0,0.744054
0,0.744953
0,0.745430
0,0.745750
0,0.746087
0,0.746530
0,0.747096
0,0.747736
0,0.748348
0,0.748794
0,0.748911
0,0.748527
0,0.747474
0,0.745598
0,0.742770
0,0.738887
0,0.733879
0,0.727706
0,0.720359
0,0.711858
0,0.702251
0,0.691615
0,0.680058
0,0.667713
0,0.654741
0,0.641318
0,0.627633
0,0.613871
0,0.600203
0,0.586773
0,0.573692
0,0.561025
0,0.548792
0,0.536963
0,0.525462
0,0.514172
0,0.502944
0,0.491605
0,0.479969
0,0.467851
0,0.455077
0,0.441495
0,0.426982
0,0.411454
0,0.394870
0,0.377232
0,0.358593
0,0.339053
0,0.318767
0,0.297944
0,0.276853
0,0.255827
0,0.235265
0,0.215633
0,0.197460
0,0.181330
0,0.167861
0,0.157687
0,0.151416
0,0.149601
0,0.152688
0,0.160982
0,0.174606
0,0.193476
0,0.217286
0,0.245516
0,0.277451
0,0.312220
0,0.348853
0,0.386343
0,0.423709
0,0.460061
0,0.494648
0,0.526895
0,0.556426
0,0.583057
0,0.606786
0,0.627759
0,0.646232
0,0.662530
0,0.676999
0,0.689974
0,0.701741
0,0.712518
0,0.722442
0,0.731563
0,0.739854
0,0.747217
0,0.753508
0,0.758559
0,0.762197
0,0.764275
0,0.764691
0,0.763406
0,0.760452
0,0.755944
0,0.750067
0,0.743068
0,0.735242
0,0.726902
0,0.718360
0,0.709899
0,0.701748
0,0.694069
0,0.686941
0,0.680355
0,0.674222
0,0.668379
0,0.662605
0,0.656651
0,0.650252
0,0.643159
0,0.635158
0,0.626083
0,0.615830
0,0.604363
0,0.591710
0,0.577962
0,0.563257
0,0.547772
0,0.531701
0,0.515237
0,0.498551
0,0.481779
0,0.465007
0,0.448261
0,0.431510
0,0.414670
0,0.397617
0,0.380202
0,0.362277
0,0.343716
0,0.324440
0,0.304445
0,0.283817
0,0.262758
0,0.241593
0,0.220775
0,0.200879
0,0.182588
0,0.166657
0,0.153878
0,0.145024
0,0.140794
0,0.141754
0,0.148283
0,0.160532
0,0.178394
0,0.201498
0,0.229224
0,0.260732
0,0.295022
0,0.330991
0,0.367509
0,0.403490
0,0.437961
0,0.470115
0,0.499359
0,0.525332
0,0.547913
0,0.567205
0,0.583508
0,0.597273
0,0.609050
0,0.619431
0,0.628999
0,0.638272
0,0.647669
0,0.657474
0,0.667823
0,0.678703
0,0.689958
0,0.701314
0,0.712414
0,0.722855
0,0.732231
0,0.740173
0,0.746384
0,0.750664
0,0.752925
0,0.753193
0,0.751600
0,0.748363
0,0.743760
0,0.738098
0,0.731682
0,0.724788
0,0.717640
0,0.710393
0,0.703122
0,0.695826
0,0.688435
0,0.680822
0,0.672826
0,0.664272
0,0.655003
0,0.644895
0,0.633882
0,0.621967
0,0.609229
0,0.595814
0,0.581924
0,0.567795
0,0.553663
0,0.539735
0,0.526155
0,0.512979
0,0.500155
0,0.487517
0,0.474792
0,0.461622
0,0.447595
0,0.432287
0,0.415313
0,0.396378
0,0.375326
0,0.352183
0,0.327189
0,0.300817
0,0.273770
0,0.246963
0,0.221477
0,0.198507
0,0.179280
0,0.164978
0,0.156647
0,0.155120
0,0.160945
0,0.174338
0,0.195156
0,0.222900
0,0.256738
0,0.295559
0,0.338042
0,0.382741
0,0.428171
0,0.472902
0,0.515637
0,0.555278
0,0.590979
0,0.622170
0,0.648567
0,0.670161
0,0.687186
0,0.700080
0,0.709427
0,0.715907
0,0.720235
0,0.723112
0,0.725179
0,0.726979
0,0.728937
0,0.731342
0,0.734346
0,0.737969
0,0.742114
0,0.746586
0,0.751115
0,0.755389
0,0.759074
0,0.761846
0,0.763409
0,0.763518
0,0.761987
0,0.758698
0,0.753605
0,0.746724
0,0.738128
0,0.727937
0,0.716299
0,0.703384
0,0.689369
0,0.674430
0,0.658740
0,0.642464
0,0.625763
0,0.608797
0,0.591725
0,0.574711
0,0.557918
0,0.541510
0,0.525641
0,0.510445
0,0.496025
0,0.482442
0,0.469703
0,0.457751
0,0.446466
0,0.435658
0,0.425085
0,0.414453
0,0.403443
0,0.391732
0,0.379016
0,0.365041
0,0.349629
0,0.332706
0,0.314321
0,0.294660
0,0.274056
0,0.252985
0,0.232053
0,0.211977
0,0.193554
0,0.177621
0,0.165009
0,0.156323
0,0.152191
0,0.153153
0,0.159563
0,0.171554
0,0.189193
0,0.212174
0,0.239893
0,0.271546
0,0.306169
0,0.342703
0,0.380059
0,0.417186
0,0.453126
0,0.487073
0,0.518400
0,0.546690
0,0.571735
0,0.593529
0,0.612248
0,0.628216
0,0.641866
0,0.653698
0,0.664233
0,0.673971
0,0.683352
0,0.692720
0,0.702305
0,0.712202
0,0.722371
0,0.732643
0,0.742739
0,0.752302
0,0.760925
0,0.768196
0,0.773731
0,0.777214
0,0.778420
0,0.777239
0,0.773685
0,0.767896
0,0.760123
0,0.750707
0,0.740053
0,0.728597
0,0.716768
0,0.704955
0,0.693480
0,0.682572
0,0.672359
0,0.662865
0,0.654015
0,0.645658
0,0.637583
0,0.629554
0,0.621325
0,0.612677
0,0.603425
0,0.593438
0,0.582640
0,0.571007
0,0.558560
0,0.545345
0,0.531422
0,0.516843
0,0.501634
0,0.485789
0,0.469257
0,0.451951
0,0.433752
0,0.414533
0,0.394180
0,0.372627
0,0.349879
0,0.326050
0,0.301269
0,0.275851
0,0.250304
0,0.225278
0,0.201546
0,0.180084
0,0.161866
0,0.147806
0,0.138736
0,0.135337
0,0.138082
0,0.147188
0,0.162590
0,0.183930
0,0.210572
0,0.241641
0,0.276074
0,0.312696
0,0.350295
0,0.387703
0,0.423866
0,0.457910
0,0.489180
0,0.517264
0,0.541994
0,0.563425
0,0.581800
0,0.597503
0,0.611003
0,0.622799
0,0.633374
0,0.643151
0,0.652467
0,0.661553
0,0.670532
0,0.679430
0,0.688184
0,0.696673
0,0.704738
0,0.712217
0,0.718959
0,0.724852
0,0.729833
0,0.733888
0,0.737052
0,0.739390
0,0.740983
0,0.741908
0,0.742215
0,0.741915
0,0.740971
0,0.739296
0,0.736761
0,0.733209
0,0.728471
0,0.722385
0,0.714822
0,0.705696
0,0.694981
0,0.682719
0,0.669024
0,0.654075
0,0.638106
0,0.621398
0,0.604256
0,0.586991
0,0.569900
0,0.553242
0,0.537226
0,0.521988
0,0.507584
0,0.493979
0,0.481045
0,0.468564
0,0.456235
0,0.443690
0,0.430522
0,0.416315
0,0.400682
0,0.383309
0,0.364003
0,0.342726
0,0.319636
0,0.295104
0,0.269721
0,0.244284
0,0.219764
0,0.197261
0,0.177931
0,0.162921
0,0.153288
0,0.149917
0,0.153460
0,0.164273
0,0.182386
0,0.207483
0,0.238914
0,0.275724
0,0.316709
0,0.360482
0,0.405561
0,0.450451
0,0.493738
0,0.534167
0,0.570710
0,0.602619
0,0.629454
0,0.651092
0,0.667710
0,0.679749
0,0.687869
0,0.692878
0,0.695666
0,0.697134
0,0.698130
0,0.699382
0,0.701461
0,0.704743
0,0.709394
0,0.715375
0,0.722454
0,0.730242
0,0.738229
0,0.745838
0,0.752468
0,0.757548
0,0.760582
0,0.761180
0,0.759090
0,0.754216
0,0.746614
0,0.736494
0,0.724192
0,0.710151
0,0.694874
0,0.678896
0,0.662737
0,0.646865
0,0.631671
0,0.617440
0,0.604346
0,0.592444
0,0.581684
0,0.571924
0,0.562951
0,0.554508
0,0.546316
0,0.538097
0,0.529592
0,0.520570
0,0.510841
0,0.500252
0,0.488688
0,0.476063
0,0.462317
0,0.447404
0,0.431292
0,0.413959
0,0.395396
0,0.375618
0,0.354677
0,0.332683
0,0.309819
0,0.286362
0,0.262698
0,0.239326
0,0.216861
0,0.196013
0,0.177566
0,0.162338
0,0.151136
0,0.144706
0,0.143673
0,0.148497
0,0.159423
0,0.176454
0,0.199330
0,0.227532
0,0.260301
0,0.296677
0,0.335552
0,0.375735
0,0.416024
0,0.455274
0,0.492465
0,0.526753
0,0.557509
0,0.584347
0,0.607124
0,0.625934
0,0.641080
0,0.653037
0,0.662402
0,0.669842
0,0.676041
0,0.681638
0,0.687189
0,0.693122
0,0.699710
0,0.707065
0,0.715132
0,0.723711
0,0.732477
0,0.741021
0,0.748885
0,0.755607
0,0.760755
0,0.763967
0,0.764975
0,0.763627
0,0.759896
0,0.753881
0,0.745791
0,0.735930
0,0.724665
0,0.712399
0,0.699531
0,0.686434
0,0.673419
0,0.660723
0,0.648496
0,0.636803
0,0.625627
0,0.614886
0,0.604451
0,0.594169
0,0.583882
0,0.573448
0,0.562754
0,0.551727
0,0.540332
0,0.528569
0,0.516457
0,0.504022
0,0.491275
0,0.478196
0,0.464727
0,0.450762
0,0.436155
0,0.420732
0,0.404317
0,0.386753
0,0.367939
0,0.347860
0,0.326617
0,0.304448
0,0.281748
0,0.259071
0,0.237123
0,0.216739
0,0.198852
0,0.184438
0,0.174458
0,0.169787
0,0.171140
0,0.179011
0,0.193609
0,0.214826
0,0.242220
0,0.275030
0,0.312218
0,0.352529
0,0.394576
0,0.436933
0,0.478228
0,0.517233
0,0.552932
0,0.584577
0,0.611714
0,0.634189
0,0.652128
0,0.665901
0,0.676069
0,0.683325
0,0.688427
0,0.692140
0,0.695180
0,0.698168
0,0.701595
0,0.705799
0,0.710951
0,0.717060
0,0.723977
0,0.731415
0,0.738981
0,0.746202
0,0.752571
0,0.757585
0,0.760784
0,0.761790
0,0.760334
0,0.756280
0,0.749630
0,0.740522
0,0.729217
0,0.716068
0,0.701489
0,0.685919
0,0.669782
0,0.653455
0,0.637241
0,0.621356
0,0.605920
0,0.590967
0,0.576458
0,0.562304
0,0.548391
0,0.534608
0,0.520868
0,0.507129
0,0.493403
0,0.479755
0,0.466296
0,0.453164
0,0.440500
0,0.428421
0,0.416990
0,0.406190
0,0.395912
0,0.385945
0,0.375986
0,0.365657
0,0.354542
0,0.342227
0,0.328351
0,0.312652
0,0.295020
0,0.275532
0,0.254479
0,0.232373
0,0.209942
0,0.188098
0,0.167890
0,0.150441
0,0.136871
0,0.128214
0,0.125340
0,0.128881
0,0.139175
0,0.156230
0,0.179715
0,0.208977
0,0.243085
0,0.280895
0,0.321129
0,0.362464
0,0.403624
0,0.443451
0,0.480975
0,0.515456
0,0.546407
0,0.573593
0,0.597010
0,0.616856
0,0.633482
0,0.647346
0,0.658965
0,0.668869
0,0.677563
0,0.685492
0,0.693023
0,0.700420
0,0.707839
0,0.715326
0,0.722821
0,0.730171
0,0.737153
0,0.743500
0,0.748925
0,0.753157
0,0.755964
0,0.757182
0,0.756724
0,0.754593
0,0.750880
0,0.745752
0,0.739439
0,0.732208
0,0.724343
0,0.716122
0,0.707791
0,0.699551
0,0.691547
0,0.683861
0,0.676512
0,0.669463
0,0.662629
0,0.655891
0,0.649105
0,0.642121
0,0.634785
0,0.626954
0,0.618497
0,0.609295
0,0.599243
0,0.588246
0,0.576216
0,0.563068
0,0.548717
0,0.533081
0,0.516078
0,0.497638
0,0.477709
0,0.456272
0,0.433361
0,0.409085
0,0.383647
0,0.357368
0,0.330699
0,0.304232
0,0.278695
0,0.254936
0,0.233896
0,0.216563
0,0.203919
0,0.196876
0,0.196203
0,0.202464
0,0.215954
0,0.236659
0,0.264228
0,0.297977
0,0.336915
0,0.379793
0,0.425179
0,0.471547
0,0.517370
0,0.561221
0,0.601857
0,0.638289
0,0.669832
0,0.696127
0,0.717133
0,0.733104
0,0.744536
0,0.752106
0,0.756603
0,0.758854
0,0.759658
0,0.759726
0,0.759636
0,0.759799
0,0.760447
0,0.761633
0,0.763248
0,0.765048
0,0.766702
0,0.767827
0,0.768044
0,0.767015
0,0.764480
0,0.760280
0,0.754368
0,0.746807
0,0.737756
0,0.727452
0,0.716179
0,0.704241
0,0.691933
0,0.679517
0,0.667201
0,0.655123
0,0.643347
0,0.631864
0,0.620595
0,0.609408
0,0.598137
0,0.586598
0,0.574613
0,0.562034
0,0.548758
0,0.534741
0,0.520005
0,0.504635
0,0.488772
0,0.472588
0,0.456266
0,0.439962
0,0.423786
0,0.407770
0,0.391855
0,0.375891
0,0.359648
0,0.342839
0,0.325159
0,0.306330
0,0.286147
0,0.264521
0,0.241525
0,0.217413
0,0.192639
0,0.167854
0,0.143883
0,0.121692
0,0.102335
0,0.086888
0,0.076380
0,0.071710
0,0.073581
0,0.082430
0,0.098382
0,0.121219
0,0.150383
0,0.184996
0,0.223917
0,0.265807
0,0.309222
0,0.352706
0,0.394879
0,0.434521
0,0.470638
0,0.502503
0,0.529677
0,0.552012
0,0.569626
0,0.582865
0,0.592258
0,0.598455
0,0.602173
0,0.604144
0,0.605061
0,0.605544
0,0.606106
0,0.607141
0,0.608909
0,0.611544
0,0.615062
0,0.619383
0,0.624348
0,0.629750
0,0.635360
0,0.640949
0,0.646306
0,0.651263
0,0.655697
0,0.659541
0,0.662786
0,0.665477
0,0.667705
0,0.669598
0,0.671296
0,0.672942
0,0.674654
0,0.676507
0,0.678520
0,0.680648
0,0.682777
0,0.684733
0,0.686301
0,0.687238
0,0.687304
0,0.686280
0,0.683991
0,0.680319
0,0.675207
0,0.668658
0,0.660723
0,0.651483
0,0.641027
0,0.629427
0,0.616717
0,0.602876
0,0.587816
0,0.571381
0,0.553352
0,0.533473
0,0.511475
0,0.487121
0,0.460256
0,0.430862
0,0.399116
0,0.365434
0,0.330509
0,0.295322
0,0.261130
0,0.229417
0,0.201812
0,0.179985
0,0.165515
0,0.159753
0,0.163692
0,0.177857
0,0.202232
0,0.236233
0,0.278731
0,0.328119
0,0.382430
0,0.439475
0,0.497002
0,0.552854
0,0.605113
0,0.652213
0,0.693022
0,0.726880
0,0.753596
0,0.773414
0,0.786946
0,0.795085
0,0.798904
0,0.799557
0,0.798183
0,0.795818
0,0.793330
0,0.791366
0,0.790329
0,0.790367
0,0.791390
0,0.793105
0,0.795068
0,0.796743
0,0.797570
0,0.797029
0,0.794697
0,0.790296
0,0.783711
0,0.775002
0,0.764387
0,0.752214
0,0.738918
0,0.724971
0,0.710841
0,0.696943
0,0.683606
0,0.671055
0,0.659394
0,0.648607
0,0.638572
0,0.629075
0,0.619839
0,0.610547
0,0.600876
0,0.590524
0,0.579236
0,0.566826
